node_id||type||coordinate||incoming_edge_id||outgoing_edge_id
cluster_42451593_5804835279_5804835280_5804835285||traffic_light||(4589.72, 3869.4)||-46201679#1 194923770#1 613508217#0 613508225#0 613508230#0 ||-420354362#0 46201679#1 5671920#1 613508217#1 613508225#1 613508230#1 
4202931916||right_before_left||(4849.68, 3766.01)||-420354364#0 420354365#1 ||-420354365#1 420354364#0 
42449945||traffic_light||(5723.81, 7687.1)||-420356169#0 -496990648 458166897#6 ||420356168 420356169#0 458166897#7 
3842788777||priority||(5445.7, 7835.97)||-496995905 420356170#0 473560465#2 ||-420356170#0 420356170#1 
561042204||traffic_light||(5455.92, 7830.58)||-420356170#0 381565176 438382685 ||-438382685 420356170#0 
42449948||traffic_light||(5801.25, 7831.2)||-420356171#1 420356171#0 458166897#8 ||-420356171#0 420356171#1 458166897#9 
42446977||traffic_light||(5662.63, 7905.83)||-420356171#0 496990647#0 ||420356171#0 496990647#1 
5107733973||priority||(5848.15, 7805.87)||-420356171#2 420356171#1 ||-420356171#1 420356171#2 524952826 
42442943||traffic_light||(5988.82, 7729.9)||-420901681#1 -5672151#1 169267542#3 420356171#2 ||-420356171#2 -420901664 420901669 5672151#0 
42440804||traffic_light||(3861.53, 3868.32)||-420358887 188559800#0 420358886#1 ||-420358888#0 188559800#1 420358888#1 
cluster_4160368840_4160368842_4625620215_4625620216_5161246307||traffic_light||(3933.3, 3829.06)||-420358888#0 166038501#1 394355318#1 464963297#0 496982787#2 531511303#0 531511305#0 ||-464963297#0 394355318#3 414893144#1 420358886#1 511905952#0 531511303#1 531511305#1 
5481859182||priority||(3920.5, 7932.86)||-420509471#1 -570150035#0 583020573#1 ||-583020573#1 420509471#0 570150035#0 
cluster_42445409_4597668033||traffic_light||(4991.35, 6989.36)||-420514149#1 -464683341#1 226040996#0 420514149#0 464683341#0 ||-420514149#0 -464683341#0 226040998#0 420514149#1 464683341#1 
cluster_42456568_4597668044||traffic_light||(5028.7, 7058.7)||-447001270 -464683341#0 420514149#1 46334598#3 464683344 ||-420514149#1 -464683344 447001270 447001271#1 464683341#0 
42446925||traffic_light||(4864.45, 6426.92)||-438390724 420519634#0 584971399 ||-420519634#1 438390724 5671472 
42448701||traffic_light||(5001.31, 6353.31)||-420519634#1 -489019754#1 489019753#1 5671774#17 ||-489019753#2 -5671774#19 420519634#0 489019754#0 
cluster_42436578_4597668029||traffic_light||(4768.16, 6575.04)||-420519635#1 -525768550 420519635#0 464683336 5670466 ||-420519635#0 -464683336 420519635#1 525768549#1 525768550 
cluster_42448693_4597668041||traffic_light||(4728.46, 6501.35)||-420519635#0 -464683329#0 420598373 438390724 456308945 525768550 ||-420598373 -438390724 -456308945 -525768550 420519635#0 464683329#0 
cluster_42456555_4597668042||traffic_light||(4805.06, 6643.54)||-464683318 -464683336 409716177 420519635#1 464683319 ||-420519635#1 -464683319 464683318 464683322 464683336 
cluster_42437280_4597668026||traffic_light||(4545.38, 6161.5)||-420598391 -464683317#0 420520113#1 464683316#2 464683328 ||-420520113#1 -464683328 464683314 464683317#0 5670551 
cluster_3252590541_3252590542_3252590543_3252590544_42437021_4597668025_4597668027_4597668036||traffic_light||(4509.73, 6095.67)||-420520113#1 362824456#0 362824473#0 385105204#0 462605611#3 464683317#0 616745174#0 68668537#4 ||-464683317#0 362824456#2 362824473#2 385105204#1 420520113#1 462605611#4 464683323#1 464683327#1 
42432199||traffic_light||(3552.81, 5945.94)||-420522443#1 420522443#0 ||-420522443#0 420522443#1 480112480#0 
cluster_42432194_4320194277||traffic_light||(3591.02, 5878.53)||-420522443#0 -492148705#0 433144114#1 480112481#1 ||195743556#1 420522443#0 492148705#0 
42432201||priority||(3521.12, 6014.3)||-525033953 420522443#1 480112479 ||-420522443#1 525033953 
3670742435||priority||(4376.38, 5893.39)||-420522695#1 385105203#0 420522695#0 ||-420522695#0 385105203#1 420522695#1 
cluster_1251605769_3670742436_42428493||traffic_light||(4367.52, 5897.13)||-420522695#0 197582880#1 385105206#0 420598402#1 5670924#4 ||-5670924#4 197582880#2 385105206#1 420522695#0 421825692#1 
3670742477||priority||(4425.91, 5866.53)||-420522695#2 385105205#0 420522695#1 ||-420522695#1 385105205#1 420522695#2 
cluster_3627218171_3919350745_3919350754_3919350757_3919350758_3919350763_3919350764_4234425046_42439236_42439249_42445543_5784518536_5784518538_5784518545||traffic_light||(4339.11, 5359.14)||420358896#2 420526338#0 610301173#1 610302523#0 610302525#3 610834119#0 610834120#0 610834126#0 610834129#1 610834136#0 610834137#0 610834138#0 630828589#2 68668558#0 ||-420526338#0 196117006#1 46139037#4 5672178#1 610301173#2 610302523#1 610302525#4 610834119#1 610834120#1 610834123#1 610834126#1 610834136#1 610834137#1 610834138#1 
42428471||traffic_light||(4194.02, 5372.85)||-420526338#0 464522037#0 ||420526338#0 464522037#1 
4205565512||right_before_left||(4691.55, 6521.56)||-420598373 428569356 ||-428569356 420598373 
cluster_42456543_4597668038||traffic_light||(4580.45, 6226.62)||-464683328 -5672937#0 464683314 464683329#3 543902513#1 ||-420598391 -464683329#3 420520112 464683328 5672937#0 
42437890||traffic_light||(3939.43, 6926.46)||-420598415 420598327 420598407 ||-420598407 420598415 5670836#0 
42430271||traffic_light||(4180.73, 6796.22)||-465101198#1 196117090#7 420598415 ||-420598415 465101198#0 630828586#0 
4207150077||right_before_left||(3101.28, 3633.9)||-420810619 496982627#1 ||-496982627#1 420810619 
cluster_4207683795_5007848095_5145323794||priority||(5432.97, 6111.44)||-68668521#0 354393800#3 420872197#1 430380405#0 ||-420872197#1 354393800#4 430380405#1 68668521#0 
3601295737||traffic_light||(5674.79, 5988.35)||-420872199#1 354393805#0 524546351 ||-420872199#0 354393805#1 420872199#1 
3601295702||traffic_light||(5589.55, 6034.98)||-420872199#0 385105829#0 68668521#4 ||-68668521#5 385105829#1 524546351 
cluster_3932847282_3932847293_4207683802_42445387||traffic_light||(5665.78, 6993.69)||398400193#0 420872204 426651386#0 426651391#0 556075521 ||-420872204 -556075521 398400193#1 426651386#1 426651391#1 46139023#1 
cluster_3817756012_3817760667_3932847284_4207683803_5131026388||traffic_light||(5609.89, 7017.26)||-420872204 398400191#0 420872188#1 527856274#0 554083352#0 ||-554083352#1 118400729#1 378363224#1 390114496 398400191#1 420872204 
42434962||traffic_light||(5528.7, 7159.83)||420872214 46469732#0 ||-420872209 420872212 518451327#0 
cluster_3817760665_42434965_4259278547_4259278555||traffic_light||(5650.18, 7094.34)||-420872209 421852618#1 527855914#0 5670317#7 ||420872188#1 46469732#0 476392462 476392463 527855914#1 
cluster_42423295_5173624718||traffic_light||(5500.52, 3520.96)||125527383 194923769#1 420884524 533242574#0 ||-420884506#0 125527384 533242574#1 5669190 
5708198395||priority||(3562.87, 3234.37)||-420890077#1 385101426#0 420890074#1 ||-420890077#0 385101426#1 420890077#1 
cluster_42444277_42444279||traffic_light||(3570.1, 3256.23)||-5671212#1 -5671717#0 385101419#0 420890077#1 ||-420890077#1 385101419#1 5671212#1 5671717#0 
42442931||traffic_light||(5759.01, 7302.44)||-420901683#1 420901668 483236728#10 ||-420901668 420901683#0 453367786#0 
4207912625||priority||(5773.5, 7329.44)||-420901668 420901679 ||-420901679 420901668 
42442939||traffic_light||(5951.64, 7659.74)||-420901677#0 -46469727#3 420901669 46469727#0 ||-420901681#1 -46469727#1 420901682#0 46469727#2 
42442933||traffic_light||(5796.44, 7372.2)||-420901679 420901690#1 5671349#3 ||-420901690#1 -5671349#3 226041000#0 420901679 
3833109159||priority||(5825.44, 7426.02)||-420901690#0 379961828 420901686#0 ||-420901686#0 420901686#1 
3833109164||priority||(5804.81, 7387.73)||-420901690#1 420901686#1 ||-420901690#0 379961828 420901690#1 
42445365||traffic_light||(5005.94, 7345.74)||-420904659 420499932#2 420904658 ||-420904658 542096279#0 5671315 
42437644||traffic_light||(4869.74, 7419.0)||-496982022#0 458166892#1 5671315 ||-420904659 195743343#0 5670600 
cluster_1701921027_246580466_3914863402_3914863409_5690601886||traffic_light||(3009.32, 7520.1)||-420908136#0 22904150#0 388275224#2 420908128#1 495520680#0 495520692#0 ||22904149#1 22916319#1 388275224#3 495520680#2 495520692#1 
cluster_1773060099_3898690235_3898690237_3973686294_588455742||traffic_light||(3781.68, 3551.94)||165775306#0 196116989#1 196117014#1 386527149 394355321#0 394355333#0 ||-421824309#0 222299242#0 394355321#2 394355333#1 5672971#1 
cluster_3898690226_3898690228_3898690229_42433537||traffic_light||(3839.48, 3522.27)||-421824309#0 394355327#0 496945912#0 496945918#0 5670536#3 5673424#2 ||-5673424#2 196117014#1 394355327#1 496945912#1 496945918#1 5670536#5 
1772096965||priority||(2453.2, 2287.07)||-421831216#1 399717850#2 421831216#0 ||-421831216#0 421831216#1 
5721677302||priority||(5635.99, 7192.0)||-421852619#2 -602327727 46469722 ||-421852619#0 421852619#1 602327728 
42449932||traffic_light||(5497.48, 7266.02)||-421852619#0 458166895#1 554083353#2 ||46469722 587038101 
42423020||traffic_light||(5686.06, 7165.2)||157014137#1 421852619#1 ||-421852619#2 11878022#0 381472452#0 421852618#0 46334596#0 
4236128018||priority||(4322.66, 5298.28)||424137951#1 ||-424137951#1 
cluster_42434194_5784518541||priority||(4350.05, 5281.2)||-424137951#1 610302525#0 630828589#0 ||424137951#1 5670243#0 610302525#1 630828589#1 
1754817317||priority||(3645.33, 3346.66)||-42786502#1 385101429#0 42786502#0 ||-42786502#0 385101429#1 42786502#1 
5378294677||priority||(3696.45, 3414.62)||-42786502#2 394355332#0 42786502#1 ||-42786502#1 394355332#1 42786502#2 
42439813||right_before_left||(3701.65, 3421.52)||-42786502#3 42786502#2 ||-42786502#2 42786502#3 5670832#0 
5378294671||priority||(3705.81, 3427.11)||-42786502#4 42786502#3 557693922#0 ||-42786502#3 42786502#4 557693922#1 
5378294676||priority||(3755.11, 3492.55)||-42786502#5 394355328#0 42786502#4 ||-42786502#4 394355328#1 42786502#5 
cluster_42445867_4276517099_4276517126||traffic_light||(4595.32, 6578.88)||-428569356 428567975#0 428568015#0 526571477#2 ||-526571477#2 428567975#1 428568015#1 428569356 5671393#1 
42429890||traffic_light||(4979.79, 6639.43)||-428569470#3 428569470#0 458166896#12 ||-428569470#1 428569470#2 458166896#15 
42429896||traffic_light||(5116.14, 6565.8)||-597821267#1 388240124#0 428569470#4 ||-428569470#5 388240124#3 597821267#0 
4281671255||right_before_left||(2141.09, 3215.94)||-429041291#1 429041291#0 429041293 ||-429041291#0 -571279377 429041291#1 
4281671257||priority||(2140.53, 3239.2)||-429041291#0 ||429041291#0 
4281671259||right_before_left||(2206.64, 3259.57)||-571279374#0 -571279377 429041291#1 ||-429041291#1 429041291#2 429041293 
4296895460||priority||(2713.88, 2487.38)||430408061 ||-430408061 
4296895459||priority||(2703.55, 2511.38)||-430408061 5670584#1 ||430408061 5670584#2 
4300940099||priority||(5574.77, 3867.3)||430822974#1 ||-430822974#1 
cluster_4300940097_4300994861||priority||(5614.46, 3807.77)||-430822974#1 46201666#1 533399358#1 ||430822974#1 46201666#2 533399358#2 
4300994863||priority||(5464.16, 4015.62)||-430823735#1 430823735#0 430829635#4 ||-430823735#0 430823735#1 430829635#5 
4300945442||priority||(5458.53, 4018.38)||-430823735#0 5673198#5 ||430823735#0 5673198#6 
4300945438||priority||(5498.96, 3965.96)||430823735#1 ||-430823735#1 
4300992086||priority||(5467.88, 3905.48)||-430823736#1 430823736#0 430829635#8 ||-430823736#0 430823736#1 430829635#9 
cluster_42458185_4300945445||priority||(5459.44, 3903.79)||-430823736#0 430823733#2 5673198#7 ||430823733#3 430823736#0 5673198#9 
4300945422||priority||(5536.21, 3899.8)||430823736#1 ||-430823736#1 
4300994834||priority||(5492.3, 3815.48)||-430823738#1 430823738#0 430829635#9 ||-430823738#0 430823738#1 430829635#10 
4300945441||priority||(5485.33, 3818.21)||-430823738#0 5673198#9 ||430823738#0 5673198#10 
4300945424||priority||(5548.67, 3793.42)||430823738#1 ||-430823738#1 
4300994845||priority||(5350.25, 4110.58)||-430829640#1 430829640#0 430829691#1 ||-430829640#0 430829640#1 430829691#2 
4300994818||priority||(5340.86, 4114.17)||-430829640#0 -46349386#3 46349386#2 ||-46349386#2 430829640#0 46349386#3 
4300994839||priority||(5390.52, 4095.15)||430829640#1 ||-430829640#1 
4300992068||priority||(5646.75, 4029.17)||430829648#1 ||-430829648#1 
cluster_4300994888_5690460444||priority||(5673.64, 3987.23)||-430829648#1 46201666#0 533399358#6 ||430829648#1 46201666#1 533399358#7 
4300994891||priority||(5503.69, 4090.7)||-430829693#1 430829635#1 430829693#0 ||-430829693#0 430829635#2 430829693#1 
4300994847||priority||(5496.83, 4093.04)||-430829693#0 5673198#2 ||430829693#0 5673198#3 
4300994883||priority||(5545.26, 4076.52)||430829693#1 ||-430829693#1 
4301308537||right_before_left||(5788.13, 4967.35)||-430840799#1 430840799#0 ||-430840799#0 430840799#1 430868647 
4301088465||priority||(5779.24, 4972.01)||-430840799#0 -477151469#8 477151469#7 ||-477151469#7 430840799#0 477151469#8 
4301088438||priority||(5868.88, 4920.32)||430840799#1 502760349#2 ||-430840799#1 430840796#0 
4301308529||priority||(5521.87, 4473.73)||-430868628#1 430868628#0 430868644#9 ||-430868628#0 430868628#1 430868644#10 
5481979121||priority||(5556.0, 4455.62)||-430868628#2 -570171720 430868628#1 ||-430868628#1 430868628#2 570171720 
4301308531||priority||(5585.25, 4440.08)||430868628#2 ||-430868628#2 
4301308522||priority||(5691.63, 4459.96)||-430868634#1 430868634#0 430868637#3 ||-430868634#0 430868634#1 430868637#4 
4301308523||priority||(5696.61, 4469.6)||-430868634#0 46608205#10 ||430868634#0 46608205#11 
4301308506||priority||(5667.12, 4413.61)||430868634#1 ||-430868634#1 
5815234911||priority||(2332.93, 3118.05)||-431594701#1 431594701#0 538836223#1 ||-431594701#0 431594701#1 614853316#0 
cluster_246858433_42422028_4308240257_5813259929_5813280742_5813280744||traffic_light||(2377.6, 3253.07)||-431594701#2 195743227#3 413052676#1 431594701#1 5669013#1 614572145#1 614573615#2 ||-431594701#1 -5669013#1 195743225#0 195743264#1 431594701#2 614572145#3 614573611#1 
5829462289||priority||(2364.73, 3273.01)||-431594701#3 431594701#2 614572145#0 ||-431594701#2 431594701#3 614572145#1 
5708122957||priority||(2374.9, 3351.6)||-431594701#4 431594701#3 590315899 ||-431594701#3 -590315899 431594701#4 615721584 
5813259922||priority||(2398.89, 3474.0)||-431594701#5 431594701#4 614570462#0 ||-431594701#4 431594701#5 614570462#1 
5813280736||priority||(2416.39, 3540.32)||-431594701#6 431594701#5 614573613#0 ||-431594701#5 431594701#6 614573613#1 
246858431||traffic_light||(2344.8, 3104.35)||-46165816 195743225#1 438363728 ||-438363728 46165816 46422586#0 
3898690193||priority||(3398.35, 2999.6)||-438366913#1 140812502#0 438366913#0 ||-438366913#0 140812502#1 438366913#1 
cluster_5446626915_5446626916||priority||(3363.67, 2969.97)||-438366913#2 438366913#1 496944693#2 565555587#0 ||-438366913#1 -565555587#0 438366913#2 496944693#3 
1919595922||traffic_light||(5185.21, 4351.23)||-440681437#0 438375431 458387409#1 ||-438375431 420351725#0 440681437#0 
42427358||traffic_light||(5179.21, 4337.32)||-438375431 385102416#1 492148701#6 ||420629930#0 438375431 
cluster_1989931109_1989931122_4298778310||priority||(5665.1, 5264.06)||-438381568#2 430612212 438381568#1 529741034#8 ||-438381568#1 430612201#1 438381568#2 529741034#9 
cluster_4161568803_4161568805_4161568807_42431482||priority||(5688.29, 5284.77)||-438381568#5 -5670010#1 415082475#2 430389971#0 430389980#0 438381568#2 ||-438381568#2 415082475#3 430389971#1 430389980#1 438381568#5 5670010#1 
cluster_1989931105_1989931117_4298778312||priority||(5701.86, 5332.32)||-438381568#6 430612216 438381568#5 529741034#5 ||-438381568#5 430612207#1 438381568#6 529741034#6 
cluster_1927758595_4161568863_4161568865_4161568866_4161568868_4161568870_42437830_4298778321||traffic_light||(5719.38, 5359.32)||-46211851#1 -5672715#1 430389975#0 430389976#0 430389976#2 430389977#0 430389977#2 430612205#0 438381568#6 529741034#2 ||-438381568#6 430389975#1 430389976#1 430389976#3 430389977#1 430389977#3 430612205#1 46211851#1 529741034#5 5670621#2 5672715#1 
42446959||traffic_light||(5586.35, 7762.24)||-438382685 420356168 496990647#2 ||-496990648 438382685 630828556#0 
3942050699||priority||(5183.84, 7976.57)||-438384692#1 438384692#0 533859005 ||-438384692#0 438384692#1 
42445916||traffic_light||(5309.34, 7908.51)||-438384692#0 511699182 5672991 ||-5672991 438384692#0 511699181 
cluster_3942050698_42437358||traffic_light||(5170.63, 7977.42)||-511699183#0 438384692#1 468011140#0 511699184#1 ||-438384692#1 468011140#1 511699183#0 511699185#1 
cluster_3834459526_4161568333_4161568334_4161568338_4161568341_42440743_4298757028||traffic_light||(5054.69, 5527.27)||-68668526#0 229904064#23 380098432#11 415082455#0 430610056#0 430610062#0 438388090#1 ||-438388090#1 229904064#27 415082455#2 420872180#1 430610056#2 430610062#1 68668526#0 
cluster_42440737_4376122112||traffic_light||(4861.18, 5630.73)||-438388090#1 378363224#34 420598256 438389786#0 ||-438389786#1 378363224#35 420598262 438388090#1 
3919359291||priority||(4447.74, 5326.86)||-438389785#1 438389785#0 610301169#1 ||-438389785#0 424094785#1 438389785#1 
cluster_3919350741_3919350751_3919359298_42434140||traffic_light||(4442.16, 5316.73)||-438389785#0 -630828592#0 196117006#1 388761916#0 388762660#0 388762661#0 ||388761916#1 388762660#1 388762661#1 438389785#0 5670232#1 584971395#1 
cluster_4235733230_42443296||priority||(4468.69, 5352.56)||-561084838#0 394355285#1 438389785#1 ||-438389785#1 424092085#1 561084838#0 5671095#1 
cluster_42440729_597937476||traffic_light||(4667.42, 5734.38)||-438389786#1 -5671774#1 496992369#0 552734861#2 630828594#0 ||-496992369#2 -630828594#1 438389786#0 552734861#3 5671774#0 
3931519725||priority||(3713.0, 3933.46)||-438901171#1 438901171#0 46340242#3 ||-438901171#0 438901171#1 46340242#4 
cluster_42440810_42447255||traffic_light||(3657.73, 3963.52)||-591772210#0 412180553#10 438901171#1 630828595#1 ||-438901171#1 5672409#1 591772210#0 591772211 
42439550||priority||(3099.7, 4494.56)||-438901427#2 438901427#1 5670816#2 ||-438901427#1 438901427#2 
cluster_2151385505_2151385506_3788379733_4143859865_4778174563||traffic_light||(3147.17, 4441.92)||-438901427#1 46139046#2 485056263#1 497484738#0 497484746#0 497484746#2 5670932#2 ||-485056263#1 438901427#1 485056262#1 497484738#1 497484746#1 497484746#3 539024460#0 
